Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2024-03-28 00:00:00+05:30,39.625,41.29999923706055,38.625,40.82500076293945,40.82500076293945,216044,0.0,0.0
2024-04-01 00:00:00+05:30,42.32500076293945,42.349998474121094,40.025001525878906,41.67499923706055,41.67499923706055,89216,0.0,0.0
2024-04-02 00:00:00+05:30,41.5,42.0,40.54999923706055,41.0,41.0,103632,0.0,0.0
2024-04-03 00:00:00+05:30,41.79999923706055,43.04999923706055,39.900001525878906,43.04999923706055,43.04999923706055,450690,0.0,0.0
2024-04-04 00:00:00+05:30,44.0,45.0,42.5,44.79999923706055,44.79999923706055,419390,0.0,0.0
2024-04-05 00:00:00+05:30,44.79999923706055,45.75,43.125,45.025001525878906,45.025001525878906,247824,0.0,0.0
2024-04-08 00:00:00+05:30,45.025001525878906,46.5,43.0,44.875,44.875,231148,0.0,0.0
2024-04-09 00:00:00+05:30,44.375,46.75,43.400001525878906,44.224998474121094,44.224998474121094,319516,0.0,0.0
2024-04-10 00:00:00+05:30,43.349998474121094,45.849998474121094,43.349998474121094,44.025001525878906,44.025001525878906,66918,0.0,0.0
2024-04-12 00:00:00+05:30,44.025001525878906,45.5,42.150001525878906,42.724998474121094,42.724998474121094,266244,0.0,0.0
2024-04-15 00:00:00+05:30,42.5,43.45000076293945,41.0,41.349998474121094,41.349998474121094,131878,0.0,0.0
2024-04-16 00:00:00+05:30,42.17499923706055,42.724998474121094,40.5,41.32500076293945,41.32500076293945,85254,0.0,0.0
2024-04-18 00:00:00+05:30,42.5,42.5,40.0,40.29999923706055,40.29999923706055,119048,0.0,0.0
2024-04-19 00:00:00+05:30,40.29999923706055,41.724998474121094,39.25,39.95000076293945,39.95000076293945,112576,0.0,0.0
2024-04-22 00:00:00+05:30,40.0,41.5,39.5,41.04999923706055,41.04999923706055,169122,0.0,0.0
2024-04-23 00:00:00+05:30,41.5,41.5,40.57500076293945,41.0,41.0,55230,0.0,0.0
2024-04-24 00:00:00+05:30,40.5,43.04999923706055,40.5,42.900001525878906,42.900001525878906,139600,0.0,0.0
2024-04-25 00:00:00+05:30,42.900001525878906,43.45000076293945,41.25,41.875,41.875,45454,0.0,0.0
2024-04-26 00:00:00+05:30,42.0,42.474998474121094,41.0,41.67499923706055,41.67499923706055,48692,0.0,0.0
2024-04-29 00:00:00+05:30,40.025001525878906,41.849998474121094,40.025001525878906,41.07500076293945,41.07500076293945,121958,0.0,0.0
2024-04-30 00:00:00+05:30,42.45000076293945,42.45000076293945,40.0,40.70000076293945,40.70000076293945,96528,0.0,0.0
2024-05-02 00:00:00+05:30,40.0,41.20000076293945,39.5,39.95000076293945,39.95000076293945,89630,0.0,0.0
2024-05-03 00:00:00+05:30,41.375,41.45000076293945,39.5,40.0,40.0,76164,0.0,0.0
2024-05-06 00:00:00+05:30,41.17499923706055,41.17499923706055,38.025001525878906,39.0,39.0,90756,0.0,0.0
2024-05-07 00:00:00+05:30,38.849998474121094,40.0,38.5,38.974998474121094,38.974998474121094,47832,0.0,0.0
2024-05-08 00:00:00+05:30,39.0,40.25,38.525001525878906,38.57500076293945,38.57500076293945,57870,0.0,0.0
2024-05-09 00:00:00+05:30,40.0,40.0,37.0,37.54999923706055,37.54999923706055,87990,0.0,0.0
2024-05-10 00:00:00+05:30,38.29999923706055,38.29999923706055,37.0,37.599998474121094,37.599998474121094,41738,0.0,0.0
2024-05-13 00:00:00+05:30,38.25,38.349998474121094,35.82500076293945,36.95000076293945,36.95000076293945,91796,0.0,0.0
2024-05-14 00:00:00+05:30,37.70000076293945,37.70000076293945,36.5,36.82500076293945,36.82500076293945,60526,0.0,0.0
2024-05-15 00:00:00+05:30,36.5,37.625,36.5,37.150001525878906,37.150001525878906,83048,0.0,0.0
2024-05-16 00:00:00+05:30,38.07500076293945,38.07500076293945,36.875,37.25,37.25,66436,0.0,0.0
