Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2024-03-28 00:00:00+05:30,636.0,636.0499877929688,623.3499755859375,625.0999755859375,610.47412109375,612078,0.0,0.0
2024-04-01 00:00:00+05:30,633.0,646.5999755859375,629.5999755859375,644.7999877929688,629.7131958007812,728661,0.0,0.0
2024-04-02 00:00:00+05:30,646.0,662.0,644.4000244140625,659.0,643.5809936523438,813194,0.0,0.0
2024-04-03 00:00:00+05:30,656.0,704.7000122070312,655.0,691.8499755859375,675.662353515625,3214518,0.0,0.0
2024-04-04 00:00:00+05:30,695.0,699.9000244140625,689.5,693.5999755859375,677.3713989257812,850999,0.0,0.0
2024-04-05 00:00:00+05:30,693.5999755859375,713.6500244140625,684.4000244140625,707.6500244140625,691.0927124023438,1705001,0.0,0.0
2024-04-08 00:00:00+05:30,714.5999755859375,714.5999755859375,698.0999755859375,702.7000122070312,686.2584838867188,665185,0.0,0.0
2024-04-09 00:00:00+05:30,702.7000122070312,708.9500122070312,692.0,693.7999877929688,677.5667114257812,477250,0.0,0.0
2024-04-10 00:00:00+05:30,697.5,719.0,695.6500244140625,708.5,691.9227905273438,1570740,0.0,0.0
2024-04-12 00:00:00+05:30,708.5,714.2999877929688,696.0,699.0,682.6450805664062,776374,0.0,0.0
2024-04-15 00:00:00+05:30,690.0,694.0,670.7999877929688,683.5,667.5077514648438,866093,0.0,0.0
2024-04-16 00:00:00+05:30,682.7000122070312,686.9500122070312,676.0,683.9500122070312,667.9472045898438,465423,0.0,0.0
2024-04-18 00:00:00+05:30,683.9000244140625,685.9000244140625,668.0,672.3499755859375,656.6185913085938,568173,0.0,0.0
2024-04-19 00:00:00+05:30,672.4500122070312,685.0,659.0,682.3499755859375,666.3845825195312,729328,0.0,0.0
2024-04-22 00:00:00+05:30,687.7999877929688,694.4500122070312,671.3499755859375,683.0499877929688,667.0682373046875,795857,0.0,0.0
2024-04-23 00:00:00+05:30,686.5999755859375,697.0,681.5499877929688,693.5999755859375,677.3713989257812,635033,0.0,0.0
2024-04-24 00:00:00+05:30,698.5,718.9500122070312,695.7999877929688,711.0,694.3643188476562,1836460,0.0,0.0
2024-04-25 00:00:00+05:30,715.6500244140625,718.0,706.0499877929688,709.1500244140625,692.5576171875,752820,0.0,0.0
2024-04-26 00:00:00+05:30,713.6500244140625,728.8499755859375,712.0499877929688,719.4500122070312,702.6165771484375,2270362,0.0,0.0
2024-04-29 00:00:00+05:30,723.0,729.0,716.7000122070312,720.7999877929688,703.9349975585938,657989,0.0,0.0
2024-04-30 00:00:00+05:30,723.5,728.25,709.2999877929688,712.6500244140625,695.9757080078125,747055,0.0,0.0
2024-05-02 00:00:00+05:30,711.5,715.7000122070312,695.0999755859375,698.25,681.91259765625,828969,0.0,0.0
2024-05-03 00:00:00+05:30,702.25,704.0,679.8499755859375,684.7999877929688,668.7772827148438,974963,0.0,0.0
2024-05-06 00:00:00+05:30,685.0,690.1500244140625,668.0,678.6500244140625,662.771240234375,488590,0.0,0.0
2024-05-07 00:00:00+05:30,677.0,677.9500122070312,648.9500122070312,650.7000122070312,635.4751586914062,799509,0.0,0.0
2024-05-08 00:00:00+05:30,650.7000122070312,661.8499755859375,644.0999755859375,659.1500244140625,643.7274780273438,523340,0.0,0.0
2024-05-09 00:00:00+05:30,659.6500244140625,661.6500244140625,632.0999755859375,637.0499877929688,622.14453125,853921,0.0,0.0
2024-05-10 00:00:00+05:30,637.0499877929688,647.5,631.25,645.75,630.6409912109375,399934,0.0,0.0
2024-05-13 00:00:00+05:30,647.5,651.75,633.5999755859375,648.5999755859375,633.4242553710938,350040,0.0,0.0
2024-05-14 00:00:00+05:30,646.4000244140625,659.25,641.4000244140625,657.0499877929688,641.6765747070312,414283,0.0,0.0
2024-05-15 00:00:00+05:30,660.3499755859375,672.9000244140625,657.25,660.5499877929688,645.0946655273438,714257,0.0,0.0
2024-05-16 00:00:00+05:30,664.0,667.0999755859375,655.0999755859375,664.3499755859375,648.8057861328125,340321,0.0,0.0
2024-05-17 00:00:00+05:30,669.6500244140625,671.9000244140625,662.9000244140625,670.6500244140625,654.9584350585938,621615,0.0,0.0
2024-05-21 00:00:00+05:30,668.25,676.5999755859375,661.5999755859375,673.3499755859375,657.59521484375,557891,0.0,0.0
2024-05-22 00:00:00+05:30,676.8499755859375,676.8499755859375,660.5,663.4500122070312,647.9268798828125,389973,0.0,0.0
2024-05-23 00:00:00+05:30,666.0,667.9000244140625,657.2999877929688,664.5499877929688,649.0010986328125,362258,0.0,0.0
2024-05-24 00:00:00+05:30,664.5,681.75,654.5999755859375,656.4000244140625,641.0418090820312,1342301,0.0,0.0
2024-05-27 00:00:00+05:30,646.5499877929688,669.7999877929688,646.5499877929688,665.4000244140625,649.8312377929688,603803,0.0,0.0
2024-05-28 00:00:00+05:30,668.7999877929688,672.9500122070312,663.9500122070312,670.6500244140625,654.9584350585938,762886,0.0,0.0
2024-05-29 00:00:00+05:30,648.0,673.5499877929688,645.0499877929688,668.9500122070312,653.2981567382812,1684645,0.0,0.0
2024-05-30 00:00:00+05:30,666.9500122070312,669.5,638.5,640.5,625.5137939453125,727097,0.0,0.0
2024-05-31 00:00:00+05:30,648.0,651.7000122070312,632.0,633.6500244140625,618.8240966796875,1165394,0.0,0.0
2024-06-03 00:00:00+05:30,646.3499755859375,665.0,642.5499877929688,662.9000244140625,647.3897094726562,832118,0.0,0.0
2024-06-04 00:00:00+05:30,661.0,661.0,596.6500244140625,615.6500244140625,601.2453002929688,1692219,0.0,0.0
2024-06-05 00:00:00+05:30,617.2999877929688,629.1500244140625,611.25,624.0999755859375,609.4974975585938,1154667,0.0,0.0
2024-06-06 00:00:00+05:30,637.0,647.9500122070312,630.0,637.5499877929688,622.6328125,1311752,0.0,0.0
2024-06-07 00:00:00+05:30,639.4500122070312,651.4000244140625,635.4500122070312,646.3499755859375,631.2269287109375,902873,0.0,0.0
2024-06-10 00:00:00+05:30,647.7000122070312,672.7000122070312,643.7999877929688,667.0499877929688,651.442626953125,1333995,0.0,0.0
2024-06-11 00:00:00+05:30,670.4000244140625,689.7000122070312,665.2999877929688,682.5499877929688,666.5799560546875,2239167,0.0,0.0
2024-06-12 00:00:00+05:30,689.0,691.1500244140625,682.5499877929688,685.7000122070312,669.65625,889391,0.0,0.0
2024-06-13 00:00:00+05:30,687.0,694.4000244140625,682.0499877929688,689.5,673.3673095703125,780124,0.0,0.0
2024-06-14 00:00:00+05:30,689.4000244140625,689.4000244140625,680.7999877929688,683.7999877929688,667.8007202148438,446582,0.0,0.0
2024-06-18 00:00:00+05:30,683.0999755859375,706.7999877929688,677.2000122070312,703.2000122070312,686.746826171875,2683008,0.0,0.0
2024-06-19 00:00:00+05:30,710.0,714.0,687.0499877929688,696.9500122070312,680.64306640625,5158328,0.0,0.0
2024-06-20 00:00:00+05:30,704.4500122070312,776.5999755859375,700.9000244140625,765.5499877929688,747.637939453125,25731707,0.0,0.0
2024-06-21 00:00:00+05:30,766.4000244140625,766.9500122070312,712.0,715.8499755859375,699.1007690429688,6620448,0.0,0.0
2024-06-24 00:00:00+05:30,701.0,711.4500122070312,677.9000244140625,706.9500122070312,690.4090576171875,3250120,0.0,0.0
2024-06-25 00:00:00+05:30,702.0,709.5,692.0,694.6500244140625,678.3968505859375,1616280,0.0,0.0
2024-06-26 00:00:00+05:30,697.0,705.75,686.2000122070312,694.3499755859375,678.1038208007812,1960963,0.0,0.0
2024-06-27 00:00:00+05:30,695.4500122070312,698.2000122070312,660.0499877929688,672.2999877929688,656.5697631835938,3865811,0.0,0.0
2024-06-28 00:00:00+05:30,679.0,713.3499755859375,676.5999755859375,710.5,693.8759765625,7334980,0.0,0.0
2024-07-01 00:00:00+05:30,714.5999755859375,729.5499877929688,713.0499877929688,724.1500244140625,707.2066040039062,2973591,0.0,0.0
2024-07-02 00:00:00+05:30,724.1500244140625,728.4500122070312,705.5499877929688,715.0999755859375,698.3683471679688,1315845,0.0,0.0
2024-07-03 00:00:00+05:30,717.1500244140625,731.75,712.0,723.5,706.5718383789062,1938160,0.0,0.0
2024-07-04 00:00:00+05:30,727.1500244140625,738.9000244140625,712.7000122070312,727.9500122070312,710.917724609375,2334212,0.0,0.0
2024-07-05 00:00:00+05:30,730.0,730.0,710.0499877929688,714.0999755859375,697.3917236328125,1475372,0.0,0.0
2024-07-08 00:00:00+05:30,714.0,722.4000244140625,706.5,713.9500122070312,697.2453002929688,1635317,0.0,0.0
2024-07-09 00:00:00+05:30,720.0,724.4000244140625,700.0499877929688,704.4500122070312,687.967529296875,1610977,0.0,0.0
2024-07-10 00:00:00+05:30,704.4500122070312,705.0,671.7000122070312,687.2000122070312,671.1211547851562,2013303,0.0,0.0
2024-07-11 00:00:00+05:30,688.3499755859375,691.2000122070312,679.0,686.0,669.94921875,932295,0.0,0.0
2024-07-12 00:00:00+05:30,687.2000122070312,704.2000122070312,683.0,685.9500122070312,669.900390625,1438218,0.0,0.0
2024-07-15 00:00:00+05:30,686.25,688.5,675.25,680.7999877929688,664.8709106445312,1104665,0.0,0.0
2024-07-16 00:00:00+05:30,681.9500122070312,694.9000244140625,681.0499877929688,686.4000244140625,670.3399047851562,1234784,0.0,0.0
