Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2024-03-28 00:00:00+05:30,124.5999984741211,124.5999984741211,115.19999694824219,116.05000305175781,116.05000305175781,190000,0.0,0.0,0.0
2024-04-01 00:00:00+05:30,121.9000015258789,127.6500015258789,121.5,127.6500015258789,127.6500015258789,110000,0.0,0.0,0.0
2024-04-02 00:00:00+05:30,133.5500030517578,140.39999389648438,133.10000610351562,139.89999389648438,139.89999389648438,232000,0.0,0.0,0.0
2024-04-03 00:00:00+05:30,142.9499969482422,149.0,135.1999969482422,143.75,143.75,240000,0.0,0.0,0.0
2024-04-04 00:00:00+05:30,149.39999389648438,150.0,138.0,139.8000030517578,139.8000030517578,270000,0.0,0.0,0.0
2024-04-05 00:00:00+05:30,144.9499969482422,144.9499969482422,137.1999969482422,139.5,139.5,106000,0.0,0.0,0.0
2024-04-08 00:00:00+05:30,140.0,142.60000610351562,136.0500030517578,137.60000610351562,137.60000610351562,60000,0.0,0.0,0.0
2024-04-09 00:00:00+05:30,136.0500030517578,140.0,136.0500030517578,138.9499969482422,138.9499969482422,84000,0.0,0.0,0.0
2024-04-10 00:00:00+05:30,138.0,142.89999389648438,135.0,139.85000610351562,139.85000610351562,196000,0.0,0.0,0.0
2024-04-12 00:00:00+05:30,140.0,140.0,136.14999389648438,139.0,139.0,54000,0.0,0.0,0.0
2024-04-15 00:00:00+05:30,138.0,138.0,126.30000305175781,133.60000610351562,133.60000610351562,110000,0.0,0.0,0.0
2024-04-16 00:00:00+05:30,133.60000610351562,136.5,130.0500030517578,135.25,135.25,142000,0.0,0.0,0.0
2024-04-18 00:00:00+05:30,135.25,145.0500030517578,135.0,140.3000030517578,140.3000030517578,466000,0.0,0.0,0.0
2024-04-19 00:00:00+05:30,135.0,142.75,134.0,142.60000610351562,142.60000610351562,184000,0.0,0.0,0.0
2024-04-22 00:00:00+05:30,149.0,171.10000610351562,148.25,171.10000610351562,171.10000610351562,706000,0.0,0.0,0.0
2024-04-23 00:00:00+05:30,190.0,203.4499969482422,176.0,187.64999389648438,187.64999389648438,774000,0.0,0.0,0.0
2024-04-24 00:00:00+05:30,190.75,190.75,173.0,176.25,176.25,278000,0.0,0.0,0.0
2024-04-25 00:00:00+05:30,177.39999389648438,183.0,177.0,180.4499969482422,180.4499969482422,162000,0.0,0.0,0.0
2024-04-26 00:00:00+05:30,180.4499969482422,183.0,172.8000030517578,173.6999969482422,173.6999969482422,116000,0.0,0.0,0.0
2024-04-29 00:00:00+05:30,175.0,180.0,170.0,173.89999389648438,173.89999389648438,132000,0.0,0.0,0.0
2024-04-30 00:00:00+05:30,177.0,179.35000610351562,171.5500030517578,174.75,174.75,114000,0.0,0.0,0.0
2024-05-02 00:00:00+05:30,175.0,177.89999389648438,157.3000030517578,164.3000030517578,164.3000030517578,668000,0.0,0.0,0.0
2024-05-03 00:00:00+05:30,166.0,169.0,156.89999389648438,164.89999389648438,164.89999389648438,236000,0.0,0.0,0.0
2024-05-06 00:00:00+05:30,167.0,169.9499969482422,161.0,167.1999969482422,167.1999969482422,137000,0.0,0.0,0.0
2024-05-07 00:00:00+05:30,172.75,172.8000030517578,156.25,160.39999389648438,160.39999389648438,134000,0.0,0.0,0.0
2024-05-08 00:00:00+05:30,163.0,165.89999389648438,159.25,164.5,164.5,67000,0.0,0.0,0.0
2024-05-09 00:00:00+05:30,163.0,167.0,154.0,156.0500030517578,156.0500030517578,139000,0.0,0.0,0.0
2024-05-10 00:00:00+05:30,158.25,159.5,153.0,153.6999969482422,153.6999969482422,49000,0.0,0.0,0.0
2024-05-13 00:00:00+05:30,158.0,169.0500030517578,155.0,168.25,168.25,507000,0.0,0.0,0.0
2024-05-14 00:00:00+05:30,170.60000610351562,178.5,169.5,172.8000030517578,172.8000030517578,211000,0.0,0.0,0.0
2024-05-15 00:00:00+05:30,172.8000030517578,177.0,165.60000610351562,168.39999389648438,168.39999389648438,133000,0.0,0.0,0.0
2024-05-16 00:00:00+05:30,165.1999969482422,169.9499969482422,162.0,164.10000610351562,164.10000610351562,126000,0.0,0.0,0.0
2024-05-17 00:00:00+05:30,165.1999969482422,173.39999389648438,164.0,168.89999389648438,168.89999389648438,107000,0.0,0.0,0.0
2024-05-21 00:00:00+05:30,163.10000610351562,166.0,156.1999969482422,160.5500030517578,160.5500030517578,319000,0.0,0.0,0.0
2024-05-22 00:00:00+05:30,161.0,169.5,160.5500030517578,166.0,166.0,197000,0.0,0.0,0.0
2024-05-23 00:00:00+05:30,170.0,175.3000030517578,165.35000610351562,173.6999969482422,173.6999969482422,242000,0.0,0.0,0.0
2024-05-24 00:00:00+05:30,174.0,179.0,173.10000610351562,175.0500030517578,175.0500030517578,219000,0.0,0.0,0.0
2024-05-27 00:00:00+05:30,180.89999389648438,192.5500030517578,180.0,192.5500030517578,192.5500030517578,586000,0.0,0.0,0.0
2024-05-28 00:00:00+05:30,200.0,207.0,182.10000610351562,188.14999389648438,188.14999389648438,570000,0.0,0.0,0.0
2024-05-29 00:00:00+05:30,188.14999389648438,197.4499969482422,185.10000610351562,189.35000610351562,189.35000610351562,125000,0.0,0.0,0.0
2024-05-30 00:00:00+05:30,190.35000610351562,195.0,185.25,189.9499969482422,189.9499969482422,101000,0.0,0.0,0.0
2024-05-31 00:00:00+05:30,188.0,196.3000030517578,185.10000610351562,193.39999389648438,193.39999389648438,156000,0.0,0.0,0.0
2024-06-03 00:00:00+05:30,210.0500030517578,212.6999969482422,198.0,206.9499969482422,206.9499969482422,932000,0.0,0.0,0.0
2024-06-04 00:00:00+05:30,213.9499969482422,213.9499969482422,186.25,186.89999389648438,186.89999389648438,590000,0.0,0.0,0.0
2024-06-05 00:00:00+05:30,191.0,197.0,173.5500030517578,194.39999389648438,194.39999389648438,280000,0.0,0.0,0.0
2024-06-06 00:00:00+05:30,198.0,213.8000030517578,198.0,213.8000030517578,213.8000030517578,414000,0.0,0.0,0.0
2024-06-07 00:00:00+05:30,229.0,254.75,222.0,247.64999389648438,247.64999389648438,931000,0.0,0.0,0.0
2024-06-10 00:00:00+05:30,257.0,278.0,240.0,253.39999389648438,253.39999389648438,465000,0.0,0.0,0.0
2024-06-11 00:00:00+05:30,253.39999389648438,260.0,245.0,253.75,253.75,151000,0.0,0.0,0.0
2024-06-12 00:00:00+05:30,247.10000610351562,261.8500061035156,244.0,245.5500030517578,245.5500030517578,136000,0.0,0.0,0.0
2024-06-13 00:00:00+05:30,251.9499969482422,251.9499969482422,228.0,235.1999969482422,235.1999969482422,381000,0.0,0.0,0.0
2024-06-14 00:00:00+05:30,235.0,264.0,235.0,256.6499938964844,256.6499938964844,302000,0.0,0.0,0.0
2024-06-18 00:00:00+05:30,263.0,263.0,247.5500030517578,252.75,252.75,160000,0.0,0.0,0.0
2024-06-19 00:00:00+05:30,255.0,258.5,248.25,249.5,249.5,133000,0.0,0.0,0.0
2024-06-20 00:00:00+05:30,251.6999969482422,298.8999938964844,251.6999969482422,289.04998779296875,289.04998779296875,550000,0.0,0.0,0.0
2024-06-21 00:00:00+05:30,299.0,303.0,276.20001220703125,281.54998779296875,281.54998779296875,237000,0.0,0.0,0.0
2024-06-24 00:00:00+05:30,285.0,294.0,274.5,281.3500061035156,281.3500061035156,169000,0.0,0.0,0.0
2024-06-25 00:00:00+05:30,283.0,293.0,282.0,287.29998779296875,287.29998779296875,148000,0.0,0.0,0.0
2024-06-26 00:00:00+05:30,287.0,336.0,287.0,318.95001220703125,318.95001220703125,591000,0.0,0.0,0.0
2024-06-27 00:00:00+05:30,324.8999938964844,335.6000061035156,311.1000061035156,321.54998779296875,321.54998779296875,302000,0.0,0.0,0.0
2024-06-28 00:00:00+05:30,339.5,349.95001220703125,312.5,329.5,329.5,260000,0.0,0.0,0.0
2024-07-01 00:00:00+05:30,335.0,367.95001220703125,323.5,363.1000061035156,363.1000061035156,290000,0.0,0.0,0.0
