Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2024-03-28 00:00:00+05:30,39.5,39.5,36.599998474121094,36.599998474121094,36.599998474121094,72000,0.0,0.0,0.0
2024-04-01 00:00:00+05:30,37.0,38.0,36.099998474121094,36.900001525878906,36.900001525878906,100000,0.0,0.0,0.0
2024-04-02 00:00:00+05:30,37.5,39.54999923706055,37.0,39.54999923706055,39.54999923706055,100000,0.0,0.0,0.0
2024-04-03 00:00:00+05:30,39.0,42.20000076293945,39.0,42.20000076293945,42.20000076293945,68000,0.0,0.0,0.0
2024-04-04 00:00:00+05:30,43.5,43.79999923706055,41.0,41.70000076293945,41.70000076293945,40000,0.0,0.0,0.0
2024-04-05 00:00:00+05:30,42.0,42.099998474121094,39.650001525878906,41.099998474121094,41.099998474121094,48000,0.0,0.0,0.0
2024-04-08 00:00:00+05:30,41.0,41.75,40.400001525878906,41.04999923706055,41.04999923706055,28000,0.0,0.0,0.0
2024-04-09 00:00:00+05:30,40.0,42.0,40.0,41.5,41.5,20000,0.0,0.0,0.0
2024-04-10 00:00:00+05:30,42.0,42.0,38.75,40.54999923706055,40.54999923706055,36000,0.0,0.0,0.0
2024-04-12 00:00:00+05:30,40.0,41.599998474121094,39.20000076293945,41.599998474121094,41.599998474121094,32000,0.0,0.0,0.0
2024-04-15 00:00:00+05:30,38.0,40.900001525878906,38.0,40.900001525878906,40.900001525878906,44000,0.0,0.0,0.0
2024-04-16 00:00:00+05:30,41.0,41.099998474121094,38.099998474121094,40.099998474121094,40.099998474121094,40000,0.0,0.0,0.0
2024-04-18 00:00:00+05:30,40.0,41.0,38.95000076293945,39.79999923706055,39.79999923706055,44000,0.0,0.0,0.0
2024-04-19 00:00:00+05:30,37.599998474121094,39.95000076293945,37.599998474121094,39.95000076293945,39.95000076293945,20000,0.0,0.0,0.0
2024-04-22 00:00:00+05:30,40.0,41.75,39.04999923706055,39.79999923706055,39.79999923706055,36000,0.0,0.0,0.0
2024-04-23 00:00:00+05:30,40.099998474121094,41.5,39.54999923706055,41.400001525878906,41.400001525878906,88000,0.0,0.0,0.0
2024-04-24 00:00:00+05:30,39.79999923706055,41.25,39.79999923706055,41.25,41.25,16000,0.0,0.0,0.0
2024-04-25 00:00:00+05:30,41.5,42.849998474121094,38.400001525878906,40.95000076293945,40.95000076293945,44000,0.0,0.0,0.0
2024-04-26 00:00:00+05:30,40.95000076293945,40.95000076293945,40.95000076293945,40.95000076293945,40.95000076293945,0,0.0,0.0,0.0
2024-04-29 00:00:00+05:30,41.5,42.29999923706055,41.5,41.95000076293945,41.95000076293945,56000,0.0,0.0,0.0
2024-04-30 00:00:00+05:30,42.0,44.0,42.0,42.70000076293945,42.70000076293945,68000,0.0,0.0,0.0
2024-05-02 00:00:00+05:30,44.0,45.0,42.70000076293945,44.0,44.0,44000,0.0,0.0,0.0
2024-05-03 00:00:00+05:30,45.0,46.0,44.0,44.900001525878906,44.900001525878906,48000,0.0,0.0,0.0
2024-05-06 00:00:00+05:30,44.0,44.900001525878906,43.0,43.45000076293945,43.45000076293945,24000,0.0,0.0,0.0
