Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2024-12-30 00:00:00+05:30,0.8199999928474426,0.8299999833106995,0.7599999904632568,0.7900000214576721,0.7900000214576721,361514,0.0,0.0
2024-12-31 00:00:00+05:30,0.800000011920929,0.800000011920929,0.75,0.7900000214576721,0.7900000214576721,254710,0.0,0.0
2025-01-01 00:00:00+05:30,0.800000011920929,0.8100000023841858,0.7699999809265137,0.8100000023841858,0.8100000023841858,148966,0.0,0.0
2025-01-02 00:00:00+05:30,0.8100000023841858,0.8100000023841858,0.7699999809265137,0.7900000214576721,0.7900000214576721,244190,0.0,0.0
2025-01-03 00:00:00+05:30,0.800000011920929,0.800000011920929,0.7699999809265137,0.7699999809265137,0.7699999809265137,348835,0.0,0.0
2025-01-06 00:00:00+05:30,0.7699999809265137,0.7900000214576721,0.7599999904632568,0.7699999809265137,0.7699999809265137,434513,0.0,0.0
2025-01-07 00:00:00+05:30,0.75,0.7699999809265137,0.7200000286102295,0.75,0.75,445866,0.0,0.0
2025-01-08 00:00:00+05:30,0.7400000095367432,0.75,0.7300000190734863,0.7400000095367432,0.7400000095367432,225461,0.0,0.0
2025-01-09 00:00:00+05:30,0.75,0.7599999904632568,0.7200000286102295,0.7300000190734863,0.7300000190734863,269803,0.0,0.0
2025-01-10 00:00:00+05:30,0.7400000095367432,0.7400000095367432,0.7099999785423279,0.7300000190734863,0.7300000190734863,212475,0.0,0.0
2025-01-13 00:00:00+05:30,0.7400000095367432,0.7400000095367432,0.7200000286102295,0.7300000190734863,0.7300000190734863,205671,0.0,0.0
2025-01-14 00:00:00+05:30,0.7300000190734863,0.75,0.7200000286102295,0.7300000190734863,0.7300000190734863,144635,0.0,0.0
2025-01-15 00:00:00+05:30,0.75,0.7599999904632568,0.7400000095367432,0.7599999904632568,0.7599999904632568,255321,0.0,0.0
2025-01-16 00:00:00+05:30,0.7599999904632568,0.7799999713897705,0.7400000095367432,0.7699999809265137,0.7699999809265137,359313,0.0,0.0
2025-01-17 00:00:00+05:30,0.7799999713897705,0.800000011920929,0.7599999904632568,0.7900000214576721,0.7900000214576721,342536,0.0,0.0
2025-01-20 00:00:00+05:30,0.800000011920929,0.8100000023841858,0.7900000214576721,0.8100000023841858,0.8100000023841858,388831,0.0,0.0
2025-01-21 00:00:00+05:30,0.8100000023841858,0.8100000023841858,0.7599999904632568,0.7699999809265137,0.7699999809265137,258332,0.0,0.0
2025-01-22 00:00:00+05:30,0.800000011920929,0.8199999928474426,0.7599999904632568,0.7699999809265137,0.7699999809265137,216623,0.0,0.0
2025-01-23 00:00:00+05:30,0.800000011920929,0.800000011920929,0.75,0.7599999904632568,0.7599999904632568,211503,0.0,0.0
2025-01-24 00:00:00+05:30,0.7799999713897705,0.9100000262260437,0.7699999809265137,0.8199999928474426,0.8199999928474426,1329171,0.0,0.0
2025-01-27 00:00:00+05:30,0.8500000238418579,0.8500000238418579,0.7699999809265137,0.7799999713897705,0.7799999713897705,241942,0.0,0.0
2025-01-28 00:00:00+05:30,0.800000011920929,0.8999999761581421,0.7799999713897705,0.8100000023841858,0.8100000023841858,443427,0.0,0.0
2025-01-29 00:00:00+05:30,0.8299999833106995,0.8299999833106995,0.7699999809265137,0.8100000023841858,0.8100000023841858,301732,0.0,0.0
2025-01-30 00:00:00+05:30,0.8299999833106995,0.8299999833106995,0.7699999809265137,0.7900000214576721,0.7900000214576721,197214,0.0,0.0
2025-01-31 00:00:00+05:30,0.800000011920929,0.8100000023841858,0.7799999713897705,0.8100000023841858,0.8100000023841858,178224,0.0,0.0
2025-02-01 00:00:00+05:30,0.8100000023841858,0.8100000023841858,0.7699999809265137,0.7799999713897705,0.7799999713897705,357444,0.0,0.0
2025-02-03 00:00:00+05:30,0.800000011920929,0.800000011920929,0.7400000095367432,0.7599999904632568,0.7599999904632568,281360,0.0,0.0
2025-02-04 00:00:00+05:30,0.7900000214576721,0.7900000214576721,0.7599999904632568,0.7699999809265137,0.7699999809265137,380520,0.0,0.0
2025-02-05 00:00:00+05:30,0.7900000214576721,0.8100000023841858,0.7300000190734863,0.7699999809265137,0.7699999809265137,326486,0.0,0.0
2025-02-06 00:00:00+05:30,0.7900000214576721,0.7900000214576721,0.6700000166893005,0.699999988079071,0.699999988079071,2027139,0.0,0.0
2025-02-07 00:00:00+05:30,0.7300000190734863,0.7300000190734863,0.6299999952316284,0.6700000166893005,0.6700000166893005,3409894,0.0,0.0
2025-02-10 00:00:00+05:30,0.6800000071525574,0.699999988079071,0.6499999761581421,0.6899999976158142,0.6899999976158142,553613,0.0,0.0
2025-02-11 00:00:00+05:30,0.699999988079071,0.699999988079071,0.6600000262260437,0.6700000166893005,0.6700000166893005,419712,0.0,0.0
2025-02-12 00:00:00+05:30,0.6600000262260437,0.6899999976158142,0.6399999856948853,0.6700000166893005,0.6700000166893005,297713,0.0,0.0
2025-02-13 00:00:00+05:30,0.6800000071525574,0.699999988079071,0.6700000166893005,0.6700000166893005,0.6700000166893005,507180,0.0,0.0
2025-02-14 00:00:00+05:30,0.6800000071525574,0.6899999976158142,0.6600000262260437,0.6700000166893005,0.6700000166893005,149250,0.0,0.0
2025-02-17 00:00:00+05:30,0.6800000071525574,0.7099999785423279,0.6700000166893005,0.6899999976158142,0.6899999976158142,381142,0.0,0.0
2025-02-18 00:00:00+05:30,0.699999988079071,0.699999988079071,0.6800000071525574,0.6899999976158142,0.6899999976158142,150598,0.0,0.0
2025-02-19 00:00:00+05:30,0.699999988079071,0.7099999785423279,0.6899999976158142,0.6899999976158142,0.6899999976158142,264521,0.0,0.0
2025-02-20 00:00:00+05:30,0.699999988079071,0.75,0.6899999976158142,0.7099999785423279,0.7099999785423279,407733,0.0,0.0
2025-02-21 00:00:00+05:30,0.7300000190734863,0.75,0.699999988079071,0.7200000286102295,0.7200000286102295,553703,0.0,0.0
2025-02-24 00:00:00+05:30,0.7200000286102295,0.7300000190734863,0.699999988079071,0.7099999785423279,0.7099999785423279,186762,0.0,0.0
2025-02-25 00:00:00+05:30,0.7200000286102295,0.7300000190734863,0.6800000071525574,0.7099999785423279,0.7099999785423279,477875,0.0,0.0
2025-02-27 00:00:00+05:30,0.7200000286102295,0.7699999809265137,0.699999988079071,0.7099999785423279,0.7099999785423279,338423,0.0,0.0
2025-02-28 00:00:00+05:30,0.7400000095367432,0.75,0.6800000071525574,0.699999988079071,0.699999988079071,517891,0.0,0.0
2025-03-03 00:00:00+05:30,0.7099999785423279,0.7300000190734863,0.6600000262260437,0.6899999976158142,0.6899999976158142,263285,0.0,0.0
2025-03-04 00:00:00+05:30,0.699999988079071,0.699999988079071,0.6800000071525574,0.6899999976158142,0.6899999976158142,156274,0.0,0.0
2025-03-05 00:00:00+05:30,0.6899999976158142,0.699999988079071,0.6299999952316284,0.6499999761581421,0.6499999761581421,616272,0.0,0.0
2025-03-06 00:00:00+05:30,0.6899999976158142,0.6899999976158142,0.6200000047683716,0.6700000166893005,0.6700000166893005,510854,0.0,0.0
2025-03-07 00:00:00+05:30,0.6600000262260437,0.6700000166893005,0.6399999856948853,0.6600000262260437,0.6600000262260437,258117,0.0,0.0
2025-03-10 00:00:00+05:30,0.6700000166893005,0.6700000166893005,0.6399999856948853,0.6600000262260437,0.6600000262260437,301910,0.0,0.0
2025-03-11 00:00:00+05:30,0.6700000166893005,0.699999988079071,0.6499999761581421,0.6700000166893005,0.6700000166893005,624698,0.0,0.0
2025-03-12 00:00:00+05:30,0.6800000071525574,0.7400000095367432,0.6800000071525574,0.699999988079071,0.699999988079071,313615,0.0,0.0
2025-03-13 00:00:00+05:30,0.7099999785423279,0.7200000286102295,0.6499999761581421,0.6899999976158142,0.6899999976158142,428339,0.0,0.0
2025-03-17 00:00:00+05:30,0.7099999785423279,0.7099999785423279,0.6499999761581421,0.6600000262260437,0.6600000262260437,853477,0.0,0.0
2025-03-18 00:00:00+05:30,0.6700000166893005,0.6700000166893005,0.6200000047683716,0.6499999761581421,0.6499999761581421,228638,0.0,0.0
2025-03-19 00:00:00+05:30,0.6499999761581421,0.6800000071525574,0.6499999761581421,0.6700000166893005,0.6700000166893005,216105,0.0,0.0
2025-03-20 00:00:00+05:30,0.6800000071525574,0.6800000071525574,0.6600000262260437,0.6600000262260437,0.6600000262260437,171067,0.0,0.0
