Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2024-03-28 00:00:00+05:30,61.04999923706055,67.0999984741211,61.04999923706055,65.0,65.0,16800,0.0,0.0,0.0
2024-04-01 00:00:00+05:30,65.0,65.0,65.0,65.0,65.0,0,0.0,0.0,0.0
2024-04-02 00:00:00+05:30,62.04999923706055,64.8499984741211,62.04999923706055,64.0,64.0,4800,0.0,0.0,0.0
2024-04-03 00:00:00+05:30,66.9000015258789,68.0,66.9000015258789,68.0,68.0,2400,0.0,0.0,0.0
2024-04-04 00:00:00+05:30,68.0,68.0,68.0,68.0,68.0,0,0.0,0.0,0.0
2024-04-05 00:00:00+05:30,68.0,68.0,68.0,68.0,68.0,0,0.0,0.0,0.0
2024-04-08 00:00:00+05:30,68.0,68.0,68.0,68.0,68.0,0,0.0,0.0,0.0
2024-04-09 00:00:00+05:30,68.94999694824219,68.94999694824219,68.94999694824219,68.94999694824219,68.94999694824219,1200,0.0,0.0,0.0
2024-04-10 00:00:00+05:30,68.94999694824219,68.94999694824219,68.94999694824219,68.94999694824219,68.94999694824219,0,0.0,0.0,0.0
2024-04-12 00:00:00+05:30,66.0,68.0,66.0,68.0,68.0,2400,0.0,0.0,0.0
2024-04-15 00:00:00+05:30,68.0,68.0,68.0,68.0,68.0,0,0.0,0.0,0.0
2024-04-16 00:00:00+05:30,68.0,68.0,68.0,68.0,68.0,0,0.0,0.0,0.0
2024-04-18 00:00:00+05:30,69.94999694824219,70.0,69.94999694824219,70.0,70.0,3600,0.0,0.0,0.0
2024-04-19 00:00:00+05:30,70.0,70.0,70.0,70.0,70.0,0,0.0,0.0,0.0
2024-04-22 00:00:00+05:30,66.94999694824219,66.94999694824219,66.8499984741211,66.8499984741211,66.8499984741211,2400,0.0,0.0,0.0
2024-04-23 00:00:00+05:30,62.0,66.5,54.099998474121094,66.5,66.5,6000,0.0,0.0,0.0
2024-04-24 00:00:00+05:30,69.5,72.5,69.5,70.94999694824219,70.94999694824219,4800,0.0,0.0,0.0
2024-04-25 00:00:00+05:30,72.9000015258789,72.9000015258789,70.0,70.0,70.0,2400,0.0,0.0,0.0
2024-04-26 00:00:00+05:30,70.0,70.0,70.0,70.0,70.0,0,0.0,0.0,0.0
2024-04-29 00:00:00+05:30,83.80000305175781,84.0,71.0999984741211,71.0999984741211,71.0999984741211,40800,0.0,0.0,0.0
2024-04-30 00:00:00+05:30,65.19999694824219,72.0,65.19999694824219,72.0,72.0,12000,0.0,0.0,0.0
2024-05-02 00:00:00+05:30,68.75,68.75,68.75,68.75,68.75,1200,0.0,0.0,0.0
2024-05-03 00:00:00+05:30,78.25,78.25,69.19999694824219,69.19999694824219,69.19999694824219,4800,0.0,0.0,0.0
2024-05-06 00:00:00+05:30,69.19999694824219,69.19999694824219,69.19999694824219,69.19999694824219,69.19999694824219,0,0.0,0.0,0.0
2024-05-07 00:00:00+05:30,65.0999984741211,68.0,65.0999984741211,68.0,68.0,2400,0.0,0.0,0.0
2024-05-08 00:00:00+05:30,68.0,71.05000305175781,68.0,68.0,68.0,4800,0.0,0.0,0.0
2024-05-09 00:00:00+05:30,71.0,71.0,71.0,71.0,71.0,1200,0.0,0.0,0.0
2024-05-10 00:00:00+05:30,74.80000305175781,74.80000305175781,71.0,71.0,71.0,2400,0.0,0.0,0.0
2024-05-13 00:00:00+05:30,71.0,71.0,71.0,71.0,71.0,0,0.0,0.0,0.0
2024-05-14 00:00:00+05:30,71.0,71.0,71.0,71.0,71.0,0,0.0,0.0,0.0
2024-05-15 00:00:00+05:30,71.0,71.0,71.0,71.0,71.0,0,0.0,0.0,0.0
2024-05-16 00:00:00+05:30,71.0,71.0,71.0,71.0,71.0,0,0.0,0.0,0.0
2024-05-17 00:00:00+05:30,71.0,71.0,71.0,71.0,71.0,0,0.0,0.0,0.0
2024-05-21 00:00:00+05:30,65.5,68.44999694824219,65.5,65.5,65.5,4800,0.0,0.0,0.0
2024-05-22 00:00:00+05:30,65.5,65.5,65.5,65.5,65.5,0,0.0,0.0,0.0
2024-05-23 00:00:00+05:30,71.19999694824219,71.19999694824219,67.75,67.75,67.75,6000,0.0,0.0,0.0
2024-05-24 00:00:00+05:30,67.75,67.75,67.75,67.75,67.75,0,0.0,0.0,0.0
2024-05-27 00:00:00+05:30,64.69999694824219,64.69999694824219,64.69999694824219,64.69999694824219,64.69999694824219,1200,0.0,0.0,0.0
2024-05-28 00:00:00+05:30,64.69999694824219,64.69999694824219,64.69999694824219,64.69999694824219,64.69999694824219,0,0.0,0.0,0.0
2024-05-29 00:00:00+05:30,64.69999694824219,64.69999694824219,64.69999694824219,64.69999694824219,64.69999694824219,0,0.0,0.0,0.0
2024-05-30 00:00:00+05:30,64.55000305175781,64.55000305175781,64.5,64.5,64.5,3600,0.0,0.0,0.0
2024-05-31 00:00:00+05:30,62.04999923706055,63.0,62.04999923706055,62.5,62.5,2400,0.0,0.0,0.0
2024-06-03 00:00:00+05:30,56.20000076293945,67.9000015258789,56.20000076293945,64.4000015258789,64.4000015258789,12000,0.0,0.0,0.0
2024-06-04 00:00:00+05:30,61.5,62.04999923706055,61.5,62.04999923706055,62.04999923706055,2400,0.0,0.0,0.0
2024-06-05 00:00:00+05:30,62.04999923706055,62.04999923706055,62.04999923706055,62.04999923706055,62.04999923706055,0,0.0,0.0,0.0
2024-06-06 00:00:00+05:30,60.150001525878906,60.150001525878906,60.150001525878906,60.150001525878906,60.150001525878906,1200,0.0,0.0,0.0
2024-06-07 00:00:00+05:30,60.150001525878906,60.150001525878906,60.150001525878906,60.150001525878906,60.150001525878906,0,0.0,0.0,0.0
2024-06-10 00:00:00+05:30,62.849998474121094,62.849998474121094,62.849998474121094,62.849998474121094,62.849998474121094,1200,0.0,0.0,0.0
2024-06-11 00:00:00+05:30,62.849998474121094,62.849998474121094,62.849998474121094,62.849998474121094,62.849998474121094,0,0.0,0.0,0.0
2024-06-12 00:00:00+05:30,62.849998474121094,62.849998474121094,61.04999923706055,61.04999923706055,61.04999923706055,2400,0.0,0.0,0.0
2024-06-13 00:00:00+05:30,61.25,61.25,61.25,61.25,61.25,1200,0.0,0.0,0.0
2024-06-14 00:00:00+05:30,61.29999923706055,62.0,61.29999923706055,62.0,62.0,2400,0.0,0.0,0.0
2024-06-18 00:00:00+05:30,64.75,64.80000305175781,64.75,64.80000305175781,64.80000305175781,2400,0.0,0.0,0.0
2024-06-19 00:00:00+05:30,63.0,63.0,63.0,63.0,63.0,3600,0.0,0.0,0.0
