Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2024-03-28 00:00:00+05:30,94.9000015258789,109.6500015258789,92.0,109.3499984741211,109.3499984741211,225000,0.0,0.0,0.0
2024-04-01 00:00:00+05:30,113.4000015258789,122.5,108.5,119.4000015258789,119.4000015258789,117000,0.0,0.0,0.0
2024-04-02 00:00:00+05:30,119.4000015258789,119.94999694824219,110.0,114.44999694824219,114.44999694824219,42000,0.0,0.0,0.0
2024-04-03 00:00:00+05:30,114.80000305175781,119.0,114.80000305175781,117.55000305175781,117.55000305175781,31000,0.0,0.0,0.0
2024-04-04 00:00:00+05:30,117.9000015258789,119.5,115.0,118.0999984741211,118.0999984741211,44000,0.0,0.0,0.0
2024-04-05 00:00:00+05:30,115.0,118.0,112.9000015258789,115.05000305175781,115.05000305175781,34000,0.0,0.0,0.0
2024-04-08 00:00:00+05:30,113.0,115.1500015258789,111.0,112.80000305175781,112.80000305175781,26000,0.0,0.0,0.0
2024-04-09 00:00:00+05:30,111.0,113.5,110.25,113.5,113.5,6000,0.0,0.0,0.0
2024-04-10 00:00:00+05:30,110.75,110.75,106.1500015258789,109.94999694824219,109.94999694824219,21000,0.0,0.0,0.0
2024-04-12 00:00:00+05:30,108.0,109.6500015258789,106.30000305175781,107.80000305175781,107.80000305175781,20000,0.0,0.0,0.0
2024-04-15 00:00:00+05:30,106.0,107.94999694824219,102.5999984741211,105.3499984741211,105.3499984741211,43000,0.0,0.0,0.0
2024-04-16 00:00:00+05:30,104.0,107.9000015258789,103.25,104.25,104.25,32000,0.0,0.0,0.0
2024-04-18 00:00:00+05:30,105.5,110.4000015258789,104.0,105.0999984741211,105.0999984741211,43000,0.0,0.0,0.0
2024-04-19 00:00:00+05:30,101.55000305175781,109.0,100.0,106.0,106.0,78000,0.0,0.0,0.0
2024-04-22 00:00:00+05:30,108.94999694824219,111.80000305175781,107.0,109.5,109.5,116000,0.0,0.0,0.0
2024-04-23 00:00:00+05:30,112.0,118.94999694824219,112.0,112.5,112.5,50000,0.0,0.0,0.0
2024-04-24 00:00:00+05:30,112.0,112.0,106.0999984741211,108.05000305175781,108.05000305175781,66000,0.0,0.0,0.0
2024-04-25 00:00:00+05:30,107.0999984741211,111.5,106.5999984741211,110.3499984741211,110.3499984741211,38000,0.0,0.0,0.0
2024-04-26 00:00:00+05:30,111.0,113.3499984741211,108.0,109.0999984741211,109.0999984741211,64000,0.0,0.0,0.0
2024-04-29 00:00:00+05:30,108.0,110.30000305175781,107.5,108.19999694824219,108.19999694824219,30000,0.0,0.0,0.0
2024-04-30 00:00:00+05:30,110.0,110.0,107.55000305175781,109.25,109.25,16000,0.0,0.0,0.0
2024-05-02 00:00:00+05:30,112.0,112.0,108.0,108.5,108.5,22000,0.0,0.0,0.0
2024-05-03 00:00:00+05:30,109.0,110.94999694824219,108.0999984741211,110.5999984741211,110.5999984741211,36000,0.0,0.0,0.0
2024-05-06 00:00:00+05:30,112.5,114.0,108.0,108.6500015258789,108.6500015258789,32000,0.0,0.0,0.0
2024-05-07 00:00:00+05:30,110.8499984741211,110.8499984741211,103.0,104.05000305175781,104.05000305175781,19000,0.0,0.0,0.0
2024-05-08 00:00:00+05:30,103.05000305175781,110.0,103.05000305175781,109.0,109.0,13000,0.0,0.0,0.0
2024-05-09 00:00:00+05:30,108.0999984741211,108.0999984741211,104.25,104.3499984741211,104.3499984741211,23000,0.0,0.0,0.0
2024-05-10 00:00:00+05:30,104.3499984741211,105.0,103.5,104.0999984741211,104.0999984741211,8000,0.0,0.0,0.0
2024-05-13 00:00:00+05:30,100.80000305175781,104.5,100.80000305175781,104.0,104.0,11000,0.0,0.0,0.0
2024-05-14 00:00:00+05:30,106.8499984741211,107.8499984741211,102.5999984741211,107.30000305175781,107.30000305175781,13000,0.0,0.0,0.0
2024-05-15 00:00:00+05:30,103.0999984741211,104.0,103.0999984741211,103.5999984741211,103.5999984741211,3000,0.0,0.0,0.0
2024-05-16 00:00:00+05:30,104.5,107.6500015258789,104.30000305175781,107.6500015258789,107.6500015258789,5000,0.0,0.0,0.0
2024-05-17 00:00:00+05:30,104.9000015258789,108.0,104.9000015258789,107.0,107.0,11000,0.0,0.0,0.0
2024-05-21 00:00:00+05:30,108.0999984741211,109.0,105.19999694824219,105.9000015258789,105.9000015258789,21000,0.0,0.0,0.0
2024-05-22 00:00:00+05:30,106.0,106.0,101.19999694824219,105.0,105.0,13000,0.0,0.0,0.0
2024-05-23 00:00:00+05:30,103.0,105.94999694824219,103.0,104.94999694824219,104.94999694824219,12000,0.0,0.0,0.0
2024-05-24 00:00:00+05:30,106.19999694824219,109.44999694824219,104.3499984741211,106.44999694824219,106.44999694824219,22000,0.0,0.0,0.0
2024-05-27 00:00:00+05:30,106.55000305175781,109.9000015258789,106.5,109.25,109.25,52000,0.0,0.0,0.0
2024-05-28 00:00:00+05:30,107.0,107.0,99.0,100.75,100.75,100000,0.0,0.0,0.0
2024-05-29 00:00:00+05:30,97.05000305175781,100.0,92.55000305175781,98.3499984741211,98.3499984741211,37000,0.0,0.0,0.0
2024-05-30 00:00:00+05:30,96.5,96.5,94.44999694824219,95.05000305175781,95.05000305175781,13000,0.0,0.0,0.0
2024-05-31 00:00:00+05:30,94.0,95.55000305175781,93.05000305175781,93.6500015258789,93.6500015258789,12000,0.0,0.0,0.0
2024-06-03 00:00:00+05:30,100.0,109.0,88.0,89.9000015258789,89.9000015258789,115000,0.0,0.0,0.0
2024-06-04 00:00:00+05:30,88.0,89.80000305175781,86.0,87.30000305175781,87.30000305175781,25000,0.0,0.0,0.0
2024-06-05 00:00:00+05:30,86.0,89.9000015258789,82.5,88.75,88.75,44000,0.0,0.0,0.0
2024-06-06 00:00:00+05:30,90.0,90.0,89.0,89.9000015258789,89.9000015258789,33000,0.0,0.0,0.0
2024-06-07 00:00:00+05:30,89.69999694824219,90.0,88.19999694824219,89.9000015258789,89.9000015258789,19000,0.0,0.0,0.0
2024-06-10 00:00:00+05:30,90.0,93.5,89.9000015258789,91.30000305175781,91.30000305175781,27000,0.0,0.0,0.0
2024-06-11 00:00:00+05:30,91.3499984741211,91.69999694824219,90.0,90.0999984741211,90.0999984741211,17000,0.0,0.0,0.0
2024-06-12 00:00:00+05:30,92.0,93.8499984741211,92.0,92.5,92.5,14000,0.0,0.0,0.0
2024-06-13 00:00:00+05:30,92.5,92.5,91.19999694824219,92.4000015258789,92.4000015258789,19000,0.0,0.0,0.0
2024-06-14 00:00:00+05:30,90.6500015258789,92.0,89.0,90.55000305175781,90.55000305175781,26000,0.0,0.0,0.0
2024-06-18 00:00:00+05:30,93.4000015258789,95.0999984741211,90.0999984741211,92.0999984741211,92.0999984741211,34000,0.0,0.0,0.0
2024-06-19 00:00:00+05:30,92.0,93.69999694824219,91.0,92.0,92.0,15000,0.0,0.0,0.0
2024-06-20 00:00:00+05:30,93.0,93.75,90.8499984741211,91.6500015258789,91.6500015258789,24000,0.0,0.0,0.0
2024-06-21 00:00:00+05:30,92.5,100.0,92.4000015258789,98.5,98.5,57000,0.0,0.0,0.0
2024-06-24 00:00:00+05:30,98.5,102.9000015258789,98.5,102.25,102.25,38000,0.0,0.0,0.0
2024-06-25 00:00:00+05:30,104.0,104.4000015258789,101.0,101.0,101.0,24000,0.0,0.0,0.0
2024-06-26 00:00:00+05:30,101.0,103.5,100.30000305175781,100.30000305175781,100.30000305175781,13000,0.0,0.0,0.0
2024-06-27 00:00:00+05:30,102.9000015258789,103.44999694824219,98.0,100.0,100.0,20000,0.0,0.0,0.0
2024-06-28 00:00:00+05:30,101.55000305175781,101.55000305175781,100.0,100.0,100.0,7000,0.0,0.0,0.0
2024-07-01 00:00:00+05:30,102.0,103.30000305175781,100.30000305175781,102.19999694824219,102.19999694824219,20000,0.0,0.0,0.0
2024-07-02 00:00:00+05:30,102.19999694824219,102.19999694824219,100.9000015258789,100.9000015258789,100.9000015258789,13000,0.0,0.0,0.0
2024-07-03 00:00:00+05:30,98.1500015258789,102.25,98.1500015258789,102.0,102.0,22000,0.0,0.0,0.0
2024-07-04 00:00:00+05:30,103.0,105.5,102.05000305175781,103.0999984741211,103.0999984741211,39000,0.0,0.0,0.0
2024-07-05 00:00:00+05:30,106.0,107.5,104.0,106.25,106.25,42000,0.0,0.0,0.0
2024-07-08 00:00:00+05:30,108.6500015258789,109.0,104.4000015258789,104.4000015258789,104.4000015258789,26000,0.0,0.0,0.0
2024-07-09 00:00:00+05:30,106.5,106.5,105.0,105.75,105.75,6000,0.0,0.0,0.0
2024-07-10 00:00:00+05:30,106.5,106.5,101.0999984741211,102.4000015258789,102.4000015258789,23000,0.0,0.0,0.0
2024-07-11 00:00:00+05:30,102.5,103.30000305175781,102.0,102.55000305175781,102.55000305175781,7000,0.0,0.0,0.0
2024-07-12 00:00:00+05:30,103.0,104.94999694824219,102.0,102.0,102.0,14000,0.0,0.0,0.0
2024-07-15 00:00:00+05:30,103.0,104.0,99.05000305175781,101.3499984741211,101.3499984741211,24000,0.0,0.0,0.0
2024-07-16 00:00:00+05:30,100.30000305175781,104.0,100.30000305175781,101.94999694824219,101.94999694824219,10000,0.0,0.0,0.0
2024-07-18 00:00:00+05:30,100.8499984741211,101.4000015258789,99.3499984741211,100.75,100.75,22000,0.0,0.0,0.0
2024-07-19 00:00:00+05:30,99.9000015258789,100.44999694824219,97.19999694824219,98.0,98.0,13000,0.0,0.0,0.0
2024-07-22 00:00:00+05:30,96.5,98.4000015258789,96.30000305175781,98.0999984741211,98.0999984741211,14000,0.0,0.0,0.0
2024-07-23 00:00:00+05:30,98.25,99.1500015258789,98.0,98.0,98.0,4000,0.0,0.0,0.0
2024-07-24 00:00:00+05:30,96.30000305175781,100.0,96.30000305175781,98.0999984741211,98.0999984741211,15000,0.0,0.0,0.0
2024-07-25 00:00:00+05:30,100.94999694824219,100.94999694824219,98.3499984741211,98.3499984741211,98.3499984741211,7000,0.0,0.0,0.0
2024-07-26 00:00:00+05:30,100.0,102.0,99.94999694824219,101.25,101.25,40000,0.0,0.0,0.0
2024-07-29 00:00:00+05:30,100.05000305175781,100.5999984741211,99.6500015258789,100.05000305175781,100.05000305175781,23000,0.0,0.0,0.0
2024-07-30 00:00:00+05:30,103.0,107.19999694824219,101.80000305175781,105.9000015258789,105.9000015258789,56000,0.0,0.0,0.0
2024-07-31 00:00:00+05:30,107.8499984741211,127.05000305175781,105.5999984741211,127.05000305175781,127.05000305175781,216000,0.0,0.0,0.0
2024-08-01 00:00:00+05:30,129.60000610351562,136.4499969482422,118.69999694824219,123.30000305175781,123.30000305175781,143000,0.0,0.0,0.0
2024-08-02 00:00:00+05:30,120.1500015258789,126.5,115.0,121.94999694824219,121.94999694824219,33000,0.0,0.0,0.0
2024-08-05 00:00:00+05:30,116.05000305175781,118.0,113.5,114.0,114.0,45000,0.0,0.0,0.0
2024-08-06 00:00:00+05:30,114.0,116.55000305175781,111.5,112.0,112.0,19000,0.0,0.0,0.0
2024-08-07 00:00:00+05:30,112.25,114.94999694824219,112.0999984741211,112.30000305175781,112.30000305175781,9000,0.0,0.0,0.0
2024-08-08 00:00:00+05:30,112.75,115.0,112.0,115.0,115.0,10000,0.0,0.0,0.0
2024-08-09 00:00:00+05:30,117.94999694824219,119.0,116.0,119.0,119.0,7000,0.0,0.0,0.0
2024-08-12 00:00:00+05:30,118.0,118.0,114.05000305175781,116.0,116.0,12000,0.0,0.0,0.0
2024-08-13 00:00:00+05:30,115.0,119.8499984741211,112.75,117.44999694824219,117.44999694824219,14000,0.0,0.0,0.0
2024-08-14 00:00:00+05:30,115.0,117.0999984741211,114.0,117.0999984741211,117.0999984741211,10000,0.0,0.0,0.0
2024-08-16 00:00:00+05:30,115.05000305175781,117.0999984741211,114.05000305175781,114.94999694824219,114.94999694824219,12000,0.0,0.0,0.0
2024-08-19 00:00:00+05:30,114.94999694824219,114.94999694824219,112.19999694824219,113.8499984741211,113.8499984741211,10000,0.0,0.0,0.0
2024-08-20 00:00:00+05:30,112.30000305175781,114.75,112.30000305175781,114.4000015258789,114.4000015258789,16000,0.0,0.0,0.0
2024-08-21 00:00:00+05:30,113.5,114.80000305175781,112.05000305175781,112.9000015258789,112.9000015258789,6000,0.0,0.0,0.0
2024-08-22 00:00:00+05:30,117.0,117.0,113.80000305175781,114.6500015258789,114.6500015258789,8000,0.0,0.0,0.0
2024-08-23 00:00:00+05:30,113.80000305175781,115.0,111.0,113.69999694824219,113.69999694824219,11000,0.0,0.0,0.0
2024-08-26 00:00:00+05:30,112.5,112.5,108.5999984741211,110.44999694824219,110.44999694824219,12000,0.0,0.0,0.0
2024-08-27 00:00:00+05:30,113.44999694824219,113.44999694824219,112.0,113.44999694824219,113.44999694824219,8000,0.0,0.0,0.0
2024-08-28 00:00:00+05:30,114.5,114.5,113.0,113.4000015258789,113.4000015258789,10000,0.0,0.0,0.0
2024-08-29 00:00:00+05:30,114.80000305175781,114.80000305175781,109.0,109.75,109.75,11000,0.0,0.0,0.0
2024-08-30 00:00:00+05:30,110.0,110.1500015258789,108.0999984741211,109.5,109.5,10000,0.0,0.0,0.0
2024-09-02 00:00:00+05:30,112.94999694824219,112.94999694824219,108.0,110.0,110.0,10000,0.0,0.0,0.0
2024-09-03 00:00:00+05:30,109.0,109.0,106.94999694824219,106.94999694824219,106.94999694824219,9000,0.0,0.0,0.0
2024-09-04 00:00:00+05:30,106.94999694824219,111.0,106.94999694824219,110.0,110.0,11000,0.0,0.0,0.0
2024-09-05 00:00:00+05:30,110.0,111.80000305175781,107.0,109.5,109.5,28000,0.0,0.0,0.0
2024-09-06 00:00:00+05:30,110.0,110.9000015258789,107.0,108.1500015258789,108.1500015258789,22000,0.0,0.0,0.0
2024-09-09 00:00:00+05:30,106.0,111.0,106.0,108.8499984741211,108.8499984741211,13000,0.0,0.0,0.0
2024-09-10 00:00:00+05:30,108.19999694824219,109.0,107.5,107.69999694824219,107.69999694824219,10000,0.0,0.0,0.0
2024-09-11 00:00:00+05:30,107.69999694824219,107.69999694824219,106.0,106.0,106.0,4000,0.0,0.0,0.0
2024-09-12 00:00:00+05:30,105.0,109.0,105.0,108.3499984741211,108.3499984741211,11000,0.0,0.0,0.0
2024-09-13 00:00:00+05:30,108.0,111.0,106.80000305175781,108.9000015258789,108.9000015258789,18000,0.0,0.0,0.0
2024-09-16 00:00:00+05:30,109.9000015258789,110.44999694824219,109.9000015258789,110.44999694824219,110.44999694824219,7000,0.0,0.0,0.0
2024-09-17 00:00:00+05:30,108.0,110.0,108.0,108.0,108.0,17000,0.0,0.0,0.0
2024-09-18 00:00:00+05:30,106.05000305175781,109.0999984741211,105.9000015258789,106.1500015258789,106.1500015258789,40000,0.0,0.0,0.0
2024-09-19 00:00:00+05:30,109.94999694824219,109.94999694824219,105.30000305175781,105.3499984741211,105.3499984741211,8000,0.0,0.0,0.0
2024-09-20 00:00:00+05:30,102.30000305175781,106.0,102.30000305175781,106.0,106.0,5000,0.0,0.0,0.0
2024-09-23 00:00:00+05:30,105.0,105.8499984741211,103.5999984741211,104.0,104.0,12000,0.0,0.0,0.0
2024-09-24 00:00:00+05:30,104.0,105.75,103.0,103.30000305175781,103.30000305175781,20000,0.0,0.0,0.0
2024-09-25 00:00:00+05:30,104.0,104.0,102.69999694824219,103.0,103.0,4000,0.0,0.0,0.0
2024-09-26 00:00:00+05:30,111.0,111.0,105.5,105.5,105.5,6000,0.0,0.0,0.0
