Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2024-03-28 00:00:00+05:30,290.04998779296875,299.6000061035156,272.1000061035156,296.1499938964844,296.1499938964844,13712,0.0,0.0
2024-04-01 00:00:00+05:30,305.0,310.95001220703125,300.0,307.25,307.25,2695,0.0,0.0
2024-04-02 00:00:00+05:30,322.5,322.6000061035156,315.0,315.8500061035156,315.8500061035156,4619,0.0,0.0
2024-04-03 00:00:00+05:30,306.0,331.1499938964844,306.0,329.5,329.5,10748,0.0,0.0
2024-04-04 00:00:00+05:30,329.95001220703125,343.0,318.0,327.20001220703125,327.20001220703125,6200,0.0,0.0
2024-04-05 00:00:00+05:30,340.5,340.5,315.0,325.0,325.0,6393,0.0,0.0
2024-04-08 00:00:00+05:30,330.0,330.0,320.0,322.0,322.0,3333,0.0,0.0
2024-04-09 00:00:00+05:30,329.0,330.0,310.0,327.8500061035156,327.8500061035156,4524,0.0,0.0
2024-04-10 00:00:00+05:30,337.8999938964844,337.8999938964844,319.0,326.3999938964844,326.3999938964844,3644,0.0,0.0
2024-04-12 00:00:00+05:30,319.04998779296875,326.0,315.25,325.0,325.0,6125,0.0,0.0
2024-04-15 00:00:00+05:30,325.0,328.8999938964844,317.1499938964844,321.95001220703125,321.95001220703125,4403,0.0,0.0
2024-04-16 00:00:00+05:30,310.1499938964844,337.0,310.0,325.20001220703125,325.20001220703125,9010,0.0,0.0
2024-04-18 00:00:00+05:30,331.75,331.75,310.1000061035156,325.0,325.0,3425,0.0,0.0
2024-04-19 00:00:00+05:30,321.0,327.0,308.75,327.0,327.0,3251,0.0,0.0
2024-04-22 00:00:00+05:30,316.20001220703125,330.0,314.0,323.6000061035156,323.6000061035156,6699,0.0,0.0
2024-04-23 00:00:00+05:30,319.0,336.79998779296875,319.0,329.1000061035156,329.1000061035156,6597,0.0,0.0
2024-04-24 00:00:00+05:30,329.1000061035156,335.0,322.8500061035156,328.1499938964844,328.1499938964844,9384,0.0,0.0
2024-04-25 00:00:00+05:30,326.1000061035156,344.54998779296875,325.1499938964844,344.20001220703125,344.20001220703125,44959,0.0,0.0
2024-04-26 00:00:00+05:30,360.5,361.3999938964844,327.0,359.6499938964844,359.6499938964844,75019,0.0,0.0
